TABLE NO.  1
  1.7000E+01  3.7872E+01  2.9928E+01
  1.8000E+01  2.6774E+01  2.9928E+01
  1.9000E+01  3.8378E+01  2.9928E+01
  2.0000E+01  4.8451E+01  2.9928E+01
  2.1000E+01  3.4371E+01  2.9928E+01
  1.0000E+01 -2.0329E+01  2.9928E+01
  1.1000E+01 -1.4924E+02  2.9928E+01
  1.2000E+01  2.4510E+00  2.9928E+01
  1.3000E+01  3.1452E+01  2.9928E+01
  1.4000E+01  4.3705E+01  2.9928E+01
  1.5000E+01  2.3220E+01  2.9928E+01
  1.6000E+01  2.6630E+01  2.9928E+01
  1.7000E+01 -4.9468E+01  2.9928E+01
  1.8000E+01  2.6756E+01  2.9928E+01
  1.9000E+01  6.4674E+01  2.9928E+01
  2.0000E+01  2.5567E+01  2.9928E+01
  2.1000E+01  3.4338E+01  2.9928E+01
  1.0000E+01  4.2176E+01  2.9928E+01
  1.1000E+01  8.0606E+01  2.9928E+01
  1.2000E+01  7.5223E+01  2.9928E+01
  1.3000E+01 -6.4381E+02  2.9928E+01
  1.4000E+01  5.8072E+01  2.9928E+01
  1.5000E+01  2.1800E+01  2.9928E+01
  1.6000E+01  4.7771E+01  2.9928E+01
  1.7000E+01  3.5802E+01  2.9928E+01
  1.8000E+01  1.5567E+01  2.9928E+01
  1.9000E+01 -3.3469E+02  2.9928E+01
  2.0000E+01  6.4647E+01  2.9928E+01
  2.1000E+01  3.0381E+01  2.9928E+01
  1.0000E+01  4.6463E+01  2.9928E+01
  1.1000E+01  5.6931E+01  2.9928E+01
  1.2000E+01 -5.3579E+00  2.9928E+01
  1.3000E+01 -6.6057E+00  2.9928E+01
  1.4000E+01  2.8406E+01  2.9928E+01
  1.5000E+01  3.3876E+01  2.9928E+01
  1.6000E+01  2.4409E+01  2.9928E+01
  1.7000E+01  5.0070E+01  2.9928E+01
  1.8000E+01  2.4559E+01  2.9928E+01
  1.9000E+01  2.4363E+01  2.9928E+01
  2.0000E+01  4.0335E+01  2.9928E+01
  2.1000E+01  3.8983E+01  2.9928E+01
  1.0000E+01  4.5626E+01  2.9928E+01
  1.1000E+01  3.1528E+01  2.9928E+01
  1.2000E+01  1.6805E+01  2.9928E+01
  1.3000E+01  5.3047E+01  2.9928E+01
  1.4000E+01  3.4347E+01  2.9928E+01
  1.5000E+01  6.6472E+01  2.9928E+01
  1.6000E+01 -6.8326E+00  2.9928E+01
  1.7000E+01  2.3490E+01  2.9928E+01
  1.8000E+01  2.7670E+01  2.9928E+01
  1.9000E+01  4.0551E+01  2.9928E+01
  2.0000E+01  3.1827E+01  2.9928E+01
  2.1000E+01  1.8971E+01  2.9928E+01
  1.0000E+01  3.2522E+02  2.9928E+01
  1.1000E+01  3.3820E+01  2.9928E+01
  1.2000E+01  1.8259E+01  2.9928E+01
  1.3000E+01  2.6977E+01  2.9928E+01
  1.4000E+01  3.2522E+01  2.9928E+01
  1.5000E+01  2.1555E+01  2.9928E+01
  1.6000E+01  2.8316E+01  2.9928E+01
  1.7000E+01 -3.5055E+02  2.9928E+01
  1.8000E+01  1.4187E+01  2.9928E+01
  1.9000E+01  2.3275E+01  2.9928E+01
  2.0000E+01  1.1454E+01  2.9928E+01
  2.1000E+01  4.2484E+01  2.9928E+01
  1.0000E+00  3.8933E+01  2.9928E+01
  2.0000E+00  4.0136E+01  2.9928E+01
  3.0000E+00  4.9141E+01  2.9928E+01
  4.0000E+00 -7.6125E+01  2.9928E+01
  5.0000E+00  3.4650E+01  2.9928E+01
  6.0000E+00  1.8184E+01  2.9928E+01
  7.0000E+00  3.7923E+01  2.9928E+01
  8.0000E+00  4.4495E+01  2.9928E+01
  9.0000E+00  5.4255E+01  2.9928E+01
  1.0000E+01 -1.6373E+03  2.9928E+01
  1.1000E+01  4.9665E+01  2.9928E+01
  1.2000E+01  7.0048E+01  2.9928E+01
  1.3000E+01  1.0783E+01  2.9928E+01
  1.4000E+01  3.2864E+01  2.9928E+01
  1.5000E+01  3.3163E+01  2.9928E+01
  1.6000E+01 -7.4919E+02  2.9928E+01
  1.7000E+01  2.8828E+01  2.9928E+01
  1.8000E+01  6.3532E+01  2.9928E+01
  1.9000E+01  4.5478E+01  2.9928E+01
  2.0000E+01  2.4841E+01  2.9928E+01
  2.1000E+01  4.1750E+01  2.9928E+01
  1.0000E+01  2.6902E+01  2.9928E+01
  1.1000E+01  6.5036E+01  2.9928E+01
  1.2000E+01 -1.4817E+00  2.9928E+01
  1.3000E+01  2.2568E+01  2.9928E+01
  1.4000E+01  3.2729E+01  2.9928E+01
  1.5000E+01  3.3604E+01  2.9928E+01
  1.6000E+01  2.9812E+01  2.9928E+01
  1.7000E+01  2.3750E+01  2.9928E+01
  1.8000E+01  6.9019E+01  2.9928E+01
  1.9000E+01  3.8534E+01  2.9928E+01
  2.0000E+01  2.3542E+01  2.9928E+01
  2.1000E+01  1.9591E+01  2.9928E+01
  1.0000E+01  2.6220E+01  2.9928E+01
  1.1000E+01  1.8036E+01  2.9928E+01
  1.2000E+01  1.3618E+02  2.9928E+01
  1.3000E+01  2.6876E+01  2.9928E+01
  1.4000E+01  3.8619E+01  2.9928E+01
  1.5000E+01  3.3825E+01  2.9928E+01
  1.6000E+01  3.2586E+01  2.9928E+01
  1.7000E+01  4.1059E+01  2.9928E+01
  1.8000E+01  5.3664E+01  2.9928E+01
  1.9000E+01  4.5525E+01  2.9928E+01
  2.0000E+01  2.8843E+01  2.9928E+01
  2.1000E+01  3.6289E+01  2.9928E+01
  1.0000E+01  3.2725E+01  2.9928E+01
  1.1000E+01  2.7495E+01  2.9928E+01
  1.2000E+01  3.5192E+01  2.9928E+01
  1.3000E+01  4.5290E+01  2.9928E+01
  1.4000E+01  2.4493E+00  2.9928E+01
  1.5000E+01  4.6368E+01  2.9928E+01
  1.6000E+01  3.0244E+01  2.9928E+01
  1.7000E+01  3.6626E+01  2.9928E+01
  1.8000E+01  3.2159E+01  2.9928E+01
  1.9000E+01  1.1167E+01  2.9928E+01
  2.0000E+01  1.7582E+01  2.9928E+01
  2.1000E+01  3.3771E+01  2.9928E+01
  1.0000E+01 -2.5461E+01  2.9928E+01
  1.1000E+01 -2.1730E+00  2.9928E+01
  1.2000E+01  1.6188E+02  2.9928E+01
  1.3000E+01  2.8863E+01  2.9928E+01
  1.4000E+01  2.9504E+01  2.9928E+01
  1.5000E+01  3.0764E+01  2.9928E+01
  1.6000E+01  3.3579E+01  2.9928E+01
  1.7000E+01  4.2493E+01  2.9928E+01
  1.8000E+01  3.6966E+01  2.9928E+01
  1.9000E+01  2.5732E+01  2.9928E+01
  2.0000E+01 -5.2548E+01  2.9928E+01
  2.1000E+01  3.4743E+01  2.9928E+01
  1.0000E+01  2.6783E+00  2.9928E+01
  1.1000E+01  1.9717E+01  2.9928E+01
  1.2000E+01  1.0914E+01  2.9928E+01
  1.3000E+01 -1.9115E+03  2.9928E+01
  1.4000E+01  4.3039E+01  2.9928E+01
  1.5000E+01  4.2754E+01  2.9928E+01
  1.6000E+01  2.2574E+01  2.9928E+01
  1.7000E+01  4.2557E+01  2.9928E+01
  1.8000E+01  2.5638E+01  2.9928E+01
  1.9000E+01  1.9143E+01  2.9928E+01
  2.0000E+01  2.0565E+01  2.9928E+01
  2.1000E+01 -3.2061E+01  2.9928E+01
  1.0000E+00  3.1496E+01  2.9928E+01
  2.0000E+00  2.2238E+01  2.9928E+01
  3.0000E+00  2.0793E+01  2.9928E+01
  4.0000E+00  3.7308E+01  2.9928E+01
  5.0000E+00  5.2222E+01  2.9928E+01
  6.0000E+00  3.4769E+01  2.9928E+01
  7.0000E+00  2.5313E+01  2.9928E+01
  8.0000E+00  2.3319E+01  2.9928E+01
  9.0000E+00  3.4034E+01  2.9928E+01
  1.0000E+01  3.1669E+01  2.9928E+01
  1.1000E+01  3.1888E+01  2.9928E+01
  1.2000E+01  2.6135E+01  2.9928E+01
  1.3000E+01  8.4100E+01  2.9928E+01
  1.4000E+01 -8.2312E+00  2.9928E+01
  1.5000E+01  4.8216E+01  2.9928E+01
  1.6000E+01 -6.9516E+00  2.9928E+01
  1.7000E+01 -3.1812E+01  2.9928E+01
  1.8000E+01  3.7495E+01  2.9928E+01
  1.9000E+01 -1.2423E+00  2.9928E+01
  2.0000E+01  6.7732E+01  2.9928E+01
  2.1000E+01  2.6293E+01  2.9928E+01
  1.0000E+01  1.5557E+01  2.9928E+01
  1.1000E+01  2.9538E+01  2.9928E+01
  1.2000E+01  4.2445E+01  2.9928E+01
  1.3000E+01  8.5669E+01  2.9928E+01
  1.4000E+01  3.6096E+01  2.9928E+01
  1.5000E+01  2.6242E+01  2.9928E+01
  1.6000E+01  2.7292E+01  2.9928E+01
  1.7000E+01  9.5908E+00  2.9928E+01
  1.8000E+01  3.6006E+01  2.9928E+01
  1.9000E+01  5.1563E+01  2.9928E+01
  2.0000E+01  2.3872E+01  2.9928E+01
  2.1000E+01  1.7939E+00  2.9928E+01
  1.0000E+01  3.3615E+01  2.9928E+01
  1.1000E+01  1.9547E+01  2.9928E+01
  1.2000E+01  1.1713E+03  2.9928E+01
  1.3000E+01  2.5083E+01  2.9928E+01
  1.4000E+01  5.3418E+01  2.9928E+01
  1.5000E+01  3.6002E+00  2.9928E+01
  1.6000E+01  2.0661E+01  2.9928E+01
  1.7000E+01 -9.7585E+02  2.9928E+01
  1.8000E+01  7.8606E+00  2.9928E+01
  1.9000E+01  3.1006E+01  2.9928E+01
  2.0000E+01  3.7488E+01  2.9928E+01
  2.1000E+01  1.6418E+01  2.9928E+01
  1.0000E+01  2.7160E+01  2.9928E+01
  1.1000E+01  2.3227E+01  2.9928E+01
  1.2000E+01  1.9708E+01  2.9928E+01
  1.3000E+01  5.5927E+01  2.9928E+01
  1.4000E+01  2.7272E+01  2.9928E+01
  1.5000E+01  5.1219E+01  2.9928E+01
  1.6000E+01 -9.5430E+00  2.9928E+01
  1.7000E+01  3.7962E+00  2.9928E+01
  1.8000E+01  2.8048E+01  2.9928E+01
  1.9000E+01  2.6736E+01  2.9928E+01
  2.0000E+01  2.8210E+01  2.9928E+01
  2.1000E+01  4.2039E+01  2.9928E+01
  1.0000E+01  9.4647E+01  2.9928E+01
  1.1000E+01  1.5386E+02  2.9928E+01
  1.2000E+01  3.0843E+01  2.9928E+01
  1.3000E+01  3.6705E+01  2.9928E+01
  1.4000E+01  1.8003E+01  2.9928E+01
  1.5000E+01  1.7765E+01  2.9928E+01
  1.6000E+01  2.7450E+01  2.9928E+01
  1.7000E+01  2.3081E+01  2.9928E+01
  1.8000E+01  2.8754E+01  2.9928E+01
  1.9000E+01  3.6720E+01  2.9928E+01
  2.0000E+01  4.8308E+01  2.9928E+01
  2.1000E+01  1.4598E+01  2.9928E+01
  1.0000E+01  3.2275E+01  2.9928E+01
  1.1000E+01  1.8257E+01  2.9928E+01
  1.2000E+01 -1.4104E+02  2.9928E+01
  1.3000E+01  5.1951E+01  2.9928E+01
  1.4000E+01  1.5067E+02  2.9928E+01
  1.5000E+01  3.7297E+01  2.9928E+01
  1.6000E+01  1.1338E+02  2.9928E+01
  1.7000E+01 -1.6368E+01  2.9928E+01
  1.8000E+01  3.3648E+01  2.9928E+01
  1.9000E+01  7.7981E+01  2.9928E+01
  2.0000E+01 -2.7391E+01  2.9928E+01
  2.1000E+01  3.9783E+01  2.9928E+01
  1.0000E+00  2.7149E+01  2.9928E+01
  2.0000E+00  3.4326E+01  2.9928E+01
  3.0000E+00  5.5429E+01  2.9928E+01
  4.0000E+00  2.6050E+01  2.9928E+01
  5.0000E+00  3.9926E+01  2.9928E+01
  6.0000E+00  2.1100E+01  2.9928E+01
  7.0000E+00  3.4051E+01  2.9928E+01
  8.0000E+00  1.6026E+02  2.9928E+01
  9.0000E+00  2.5730E+01  2.9928E+01
  1.0000E+01  1.4328E+01  2.9928E+01
  1.1000E+01  3.7341E+01  2.9928E+01
  1.2000E+01  2.2420E+01  2.9928E+01
  1.3000E+01  1.2366E+01  2.9928E+01
  1.4000E+01  2.8386E+01  2.9928E+01
  1.5000E+01  2.5792E+01  2.9928E+01
  1.6000E+01  4.3724E+01  2.9928E+01
  1.7000E+01  3.5029E+01  2.9928E+01
  1.8000E+01  3.1819E+01  2.9928E+01
  1.9000E+01  2.7647E+01  2.9928E+01
  2.0000E+01  3.3287E+01  2.9928E+01
  2.1000E+01  1.8379E+01  2.9928E+01
  1.0000E+01  1.1651E+01  2.9928E+01
  1.1000E+01  4.7952E+01  2.9928E+01
  1.2000E+01  1.9586E+01  2.9928E+01
  1.3000E+01  2.9722E+01  2.9928E+01
  1.4000E+01  4.6415E+01  2.9928E+01
  1.5000E+01 -1.9562E+01  2.9928E+01
  1.6000E+01  4.6817E+01  2.9928E+01
  1.7000E+01  2.9221E+01  2.9928E+01
  1.8000E+01  3.1981E+01  2.9928E+01
  1.9000E+01  2.2104E+01  2.9928E+01
  2.0000E+01  9.9730E+00  2.9928E+01
  2.1000E+01  2.2893E+01  2.9928E+01
  1.0000E+01  4.7122E+01  2.9928E+01
  1.1000E+01  5.9921E+02  2.9928E+01
  1.2000E+01  2.4291E+01  2.9928E+01
  1.3000E+01  2.6121E+01  2.9928E+01
  1.4000E+01  2.1919E+01  2.9928E+01
  1.5000E+01  2.7393E+01  2.9928E+01
  1.6000E+01  2.8352E+01  2.9928E+01
  1.7000E+01 -1.6214E+01  2.9928E+01
  1.8000E+01  4.4233E+01  2.9928E+01
  1.9000E+01  1.8574E+01  2.9928E+01
  2.0000E+01  5.8272E+01  2.9928E+01
  2.1000E+01  2.1722E+00  2.9928E+01
  1.0000E+01  2.7998E+01  2.9928E+01
  1.1000E+01  2.9920E+01  2.9928E+01
  1.2000E+01  5.3405E+01  2.9928E+01
  1.3000E+01 -2.9767E+01  2.9928E+01
  1.4000E+01  7.0791E+01  2.9928E+01
  1.5000E+01  2.3704E+01  2.9928E+01
  1.6000E+01  5.9832E+01  2.9928E+01
  1.7000E+01  1.4369E+01  2.9928E+01
  1.8000E+01  2.7758E+00  2.9928E+01
  1.9000E+01  3.7851E+01  2.9928E+01
  2.0000E+01  4.1246E+02  2.9928E+01
  2.1000E+01  3.7823E+01  2.9928E+01
  1.0000E+01  3.1448E+01  2.9928E+01
  1.1000E+01  3.1196E+00  2.9928E+01
  1.2000E+01  9.9948E+01  2.9928E+01
  1.3000E+01  3.3204E+01  2.9928E+01
  1.4000E+01  2.4324E+01  2.9928E+01
  1.5000E+01  3.0394E+01  2.9928E+01
  1.6000E+01  9.7500E+00  2.9928E+01
  1.7000E+01  2.8670E+01  2.9928E+01
  1.8000E+01  2.4891E+01  2.9928E+01
  1.9000E+01  5.0766E+01  2.9928E+01
  2.0000E+01 -1.5432E+03  2.9928E+01
  2.1000E+01  3.2246E+01  2.9928E+01
  1.0000E+01  2.9248E+01  2.9928E+01
  1.1000E+01  1.9391E+01  2.9928E+01
  1.2000E+01  3.2343E+01  2.9928E+01
  1.3000E+01  4.6777E+01  2.9928E+01
  1.4000E+01  2.4951E+01  2.9928E+01
  1.5000E+01  2.4447E+01  2.9928E+01
  1.6000E+01  3.2982E+01  2.9928E+01
  1.7000E+01  7.4249E+00  2.9928E+01
  1.8000E+01  2.4204E+01  2.9928E+01
  1.9000E+01  2.7951E+00  2.9928E+01
  2.0000E+01  2.5611E+01  2.9928E+01
  2.1000E+01  1.9579E+01  2.9928E+01
  1.0000E+00  3.9944E+01  2.9928E+01
  2.0000E+00  3.2280E+01  2.9928E+01
  3.0000E+00  4.3753E+02  2.9928E+01
  4.0000E+00  3.3141E+01  2.9928E+01
  5.0000E+00  3.9508E+01  2.9928E+01
  6.0000E+00  3.3198E+01  2.9928E+01
  7.0000E+00  3.1033E+01  2.9928E+01
  8.0000E+00  2.9615E+01  2.9928E+01
  9.0000E+00 -2.0401E+01  2.9928E+01
  1.0000E+01  3.6016E+01  2.9928E+01
  1.1000E+01  2.9463E+01  2.9928E+01
  1.2000E+01  3.1548E+01  2.9928E+01
  1.3000E+01 -9.3894E+01  2.9928E+01
  1.4000E+01  2.0490E+02  2.9928E+01
  1.5000E+01 -1.2464E+01  2.9928E+01
  1.6000E+01  7.5634E+00  2.9928E+01
  1.7000E+01  5.2557E+01  2.9928E+01
  1.8000E+01  3.5372E+01  2.9928E+01
  1.9000E+01 -7.8382E+02  2.9928E+01
  2.0000E+01  3.9574E+01  2.9928E+01
  2.1000E+01  1.9950E+01  2.9928E+01
  1.0000E+01  3.7761E+01  2.9928E+01
  1.1000E+01 -1.7504E+02  2.9928E+01
  1.2000E+01  6.4207E+01  2.9928E+01
  1.3000E+01 -5.5557E+01  2.9928E+01
  1.4000E+01  5.7161E+01  2.9928E+01
  1.5000E+01  1.0560E+01  2.9928E+01
  1.6000E+01  2.7890E+01  2.9928E+01
  1.7000E+01  2.5159E+01  2.9928E+01
  1.8000E+01  6.4794E+01  2.9928E+01
  1.9000E+01  8.8527E+01  2.9928E+01
  2.0000E+01  4.4164E+01  2.9928E+01
  2.1000E+01  3.5458E+01  2.9928E+01
  1.0000E+01  3.6091E+01  2.9928E+01
  1.1000E+01  2.9032E+01  2.9928E+01
  1.2000E+01  3.1951E+01  2.9928E+01
  1.3000E+01 -3.0596E+01  2.9928E+01
  1.4000E+01 -3.1003E+02  2.9928E+01
  1.5000E+01  1.0199E+01  2.9928E+01
  1.6000E+01  2.9514E+01  2.9928E+01
  1.7000E+01  2.0002E+01  2.9928E+01
  1.8000E+01  3.2263E+01  2.9928E+01
  1.9000E+01 -1.1031E+00  2.9928E+01
  2.0000E+01  2.0891E+01  2.9928E+01
  2.1000E+01  2.7495E+02  2.9928E+01
  1.0000E+01  3.5307E+01  2.9928E+01
  1.1000E+01  1.7001E+01  2.9928E+01
  1.2000E+01  4.9588E+01  2.9928E+01
  1.3000E+01  4.9976E+01  2.9928E+01
  1.4000E+01  1.6835E+00  2.9928E+01
  1.5000E+01  7.5117E+01  2.9928E+01
  1.6000E+01  2.5786E+01  2.9928E+01
  1.7000E+01  3.2822E+01  2.9928E+01
  1.8000E+01 -2.4833E+00  2.9928E+01
  1.9000E+01  2.9096E+01  2.9928E+01
  2.0000E+01  1.8942E+01  2.9928E+01
  2.1000E+01  2.7691E+01  2.9928E+01
  1.0000E+01  2.9677E+01  2.9928E+01
  1.1000E+01  2.8743E+01  2.9928E+01
  1.2000E+01 -3.4712E-01  2.9928E+01
  1.3000E+01 -1.9515E+01  2.9928E+01
  1.4000E+01  3.9241E+01  2.9928E+01
  1.5000E+01  2.5803E+01  2.9928E+01
  1.6000E+01  2.7017E+00  2.9928E+01
  1.7000E+01  3.5733E+01  2.9928E+01
  1.8000E+01  2.1032E+01  2.9928E+01
  1.9000E+01  2.9373E+01  2.9928E+01
  2.0000E+01  3.3912E+01  2.9928E+01
  2.1000E+01  3.7982E+01  2.9928E+01
  1.0000E+01  2.2631E+01  2.9928E+01
  1.1000E+01  4.5445E+01  2.9928E+01
  1.2000E+01  2.5496E+01  2.9928E+01
  1.3000E+01  4.6585E+01  2.9928E+01
  1.4000E+01  1.0124E+01  2.9928E+01
  1.5000E+01  2.0905E+01  2.9928E+01
  1.6000E+01  1.8654E+01  2.9928E+01
  1.7000E+01  5.9692E+01  2.9928E+01
  1.8000E+01  2.5952E+01  2.9928E+01
  1.9000E+01  1.8226E+01  2.9928E+01
  2.0000E+01  3.3391E+01  2.9928E+01
  2.1000E+01  2.5784E+01  2.9928E+01
  1.0000E+00  1.7279E+01  2.9928E+01
  2.0000E+00  4.9642E+01  2.9928E+01
  3.0000E+00  1.4972E+02  2.9928E+01
  4.0000E+00 -3.9243E+01  2.9928E+01
  5.0000E+00  3.0934E+01  2.9928E+01
  6.0000E+00  2.9166E+01  2.9928E+01
  7.0000E+00  3.0170E+01  2.9928E+01
  8.0000E+00  4.5004E+01  2.9928E+01
  9.0000E+00  4.9188E+01  2.9928E+01
  1.0000E+01  5.3701E+01  2.9928E+01
  1.1000E+01  3.7102E+01  2.9928E+01
  1.2000E+01 -1.2322E+01  2.9928E+01
  1.3000E+01  2.3523E+01  2.9928E+01
  1.4000E+01  2.8922E+01  2.9928E+01
  1.5000E+01  4.7018E+01  2.9928E+01
  1.6000E+01  4.0598E+01  2.9928E+01
  1.7000E+01  2.0384E+01  2.9928E+01
  1.8000E+01  1.9327E+01  2.9928E+01
  1.9000E+01  1.9253E+01  2.9928E+01
  2.0000E+01  1.4741E+01  2.9928E+01
  2.1000E+01  4.1508E+01  2.9928E+01
  1.0000E+01  1.2652E+04  2.9928E+01
  1.1000E+01  3.7394E+01  2.9928E+01
  1.2000E+01  2.7427E+01  2.9928E+01
  1.3000E+01 -2.7429E+00  2.9928E+01
  1.4000E+01 -7.0606E+01  2.9928E+01
  1.5000E+01  5.1645E+01  2.9928E+01
  1.6000E+01  1.1597E+02  2.9928E+01
  1.0000E+00  4.2918E+01  2.9928E+01
  2.0000E+00  6.4322E+03  2.9928E+01
  3.0000E+00  2.3953E+01  2.9928E+01
  4.0000E+00  5.0850E+00  2.9928E+01
  5.0000E+00  2.4988E+01  2.9928E+01
  6.0000E+00  2.1341E+01  2.9928E+01
  7.0000E+00 -1.0765E+02  2.9928E+01
  8.0000E+00  5.4832E+01  2.9928E+01
  9.0000E+00  2.4559E+01  2.9928E+01
  1.0000E+01  1.6457E+01  2.9928E+01
  1.1000E+01  3.2261E+01  2.9928E+01
  1.2000E+01 -3.8780E+01  2.9928E+01
  1.3000E+01  4.1266E+01  2.9928E+01
  1.4000E+01  7.0909E+01  2.9928E+01
  1.5000E+01  3.5786E+01  2.9928E+01
  1.6000E+01  4.0585E+01  2.9928E+01
  1.7000E+01  1.3372E+02  2.9928E+01
  1.8000E+01  9.6171E+01  2.9928E+01
  1.9000E+01  4.6237E+01  2.9928E+01
  2.0000E+01  3.1663E+01  2.9928E+01
  2.1000E+01  1.9561E+01  2.9928E+01
  1.0000E+01  6.4891E+01  2.9928E+01
  1.1000E+01  5.0597E+01  2.9928E+01
  1.2000E+01  4.1561E+01  2.9928E+01
  1.3000E+01  2.6523E+01  2.9928E+01
  1.4000E+01  3.5298E+01  2.9928E+01
  1.5000E+01  6.6532E+01  2.9928E+01
  1.6000E+01  2.9266E+01  2.9928E+01
  1.7000E+01  2.8354E+01  2.9928E+01
  1.8000E+01 -3.2113E+01  2.9928E+01
  1.9000E+01  2.9897E+01  2.9928E+01
  2.0000E+01  2.5080E+01  2.9928E+01
  2.1000E+01  3.1873E+01  2.9928E+01
  1.0000E+01  2.9916E+01  2.9928E+01
  1.1000E+01  3.9281E+01  2.9928E+01
  1.2000E+01 -1.4764E+00  2.9928E+01
  1.3000E+01 -1.7165E+04  2.9928E+01
  1.4000E+01  3.6742E+01  2.9928E+01
  1.5000E+01  2.0261E+01  2.9928E+01
  1.6000E+01  4.7931E+01  2.9928E+01
  1.7000E+01  2.1124E+01  2.9928E+01
  1.8000E+01  4.1246E+01  2.9928E+01
  1.9000E+01  4.7217E+01  2.9928E+01
  2.0000E+01  7.5358E+00  2.9928E+01
  2.1000E+01 -3.9059E+00  2.9928E+01
  1.0000E+01  1.7399E+01  2.9928E+01
  1.1000E+01 -3.7011E+01  2.9928E+01
  1.2000E+01 -7.6525E+01  2.9928E+01
  1.3000E+01  2.9709E+01  2.9928E+01
  1.4000E+01  3.0258E+01  2.9928E+01
  1.5000E+01  3.8573E+01  2.9928E+01
  1.6000E+01  2.6256E+01  2.9928E+01
  1.7000E+01  4.4680E+01  2.9928E+01
  1.8000E+01  5.1080E+01  2.9928E+01
  1.9000E+01  1.0367E+01  2.9928E+01
  2.0000E+01  2.6555E+01  2.9928E+01
  2.1000E+01  4.7185E+02  2.9928E+01
  1.0000E+01  3.2122E+01  2.9928E+01
  1.1000E+01  3.5433E+01  2.9928E+01
  1.2000E+01  2.2163E+01  2.9928E+01
  1.3000E+01  1.9963E+01  2.9928E+01
  1.4000E+01  2.6372E+01  2.9928E+01
  1.5000E+01  6.5144E+02  2.9928E+01
  1.6000E+01  3.7093E+01  2.9928E+01
  1.7000E+01  4.9362E+01  2.9928E+01
  1.8000E+01  4.0772E+00  2.9928E+01
  1.9000E+01  4.7272E+01  2.9928E+01
  2.0000E+01  2.8750E+01  2.9928E+01
  2.1000E+01 -2.0737E+01  2.9928E+01
  1.0000E+01  4.0949E+01  2.9928E+01
  1.1000E+01  3.4453E+01  2.9928E+01
  1.2000E+01  6.6089E+01  2.9928E+01
  1.3000E+01  5.4609E+01  2.9928E+01
  1.4000E+01  2.9313E+01  2.9928E+01
  1.5000E+01  1.8210E+01  2.9928E+01
  1.6000E+01 -2.2790E+02  2.9928E+01
  1.7000E+01  4.6097E+01  2.9928E+01
  1.8000E+01  5.2640E+01  2.9928E+01
  1.9000E+01 -3.2567E+00  2.9928E+01
  2.0000E+01  6.2530E+00  2.9928E+01
  2.1000E+01  2.9549E+01  2.9928E+01
  1.0000E+00  3.5737E+01  2.9928E+01
  2.0000E+00  1.7617E+01  2.9928E+01
  3.0000E+00  2.9156E+01  2.9928E+01
  4.0000E+00  1.0140E+01  2.9928E+01
  5.0000E+00  4.1289E+01  2.9928E+01
  6.0000E+00  8.6217E+01  2.9928E+01
  7.0000E+00  2.9393E+01  2.9928E+01
  8.0000E+00  1.9886E+02  2.9928E+01
  9.0000E+00  2.9648E+01  2.9928E+01
  1.0000E+01  1.6199E+01  2.9928E+01
  1.1000E+01  3.7362E+01  2.9928E+01
  1.2000E+01  5.6810E+01  2.9928E+01
  1.3000E+01  1.6349E+01  2.9928E+01
  1.4000E+01  3.7863E+01  2.9928E+01
  1.5000E+01  2.7496E+01  2.9928E+01
  1.6000E+01  5.3349E+01  2.9928E+01
  1.7000E+01  3.7805E+01  2.9928E+01
  1.8000E+01 -5.2682E+01  2.9928E+01
  1.9000E+01 -2.0544E+01  2.9928E+01
  2.0000E+01  2.6403E+01  2.9928E+01
  2.1000E+01  4.6951E+01  2.9928E+01
  1.0000E+01  4.7525E+01  2.9928E+01
  1.1000E+01  3.1780E+01  2.9928E+01
  1.2000E+01  3.5519E+01  2.9928E+01
  1.3000E+01  2.3328E+01  2.9928E+01
  1.4000E+01  1.3964E+01  2.9928E+01
  1.5000E+01  2.8110E+01  2.9928E+01
  1.6000E+01 -1.3407E+01  2.9928E+01
  1.7000E+01  1.6302E+01  2.9928E+01
  1.8000E+01  2.9326E+01  2.9928E+01
  1.9000E+01  2.0399E+01  2.9928E+01
  2.0000E+01  3.9310E+01  2.9928E+01
  2.1000E+01 -3.1391E+01  2.9928E+01
  1.0000E+01 -2.7538E+01  2.9928E+01
  1.1000E+01  3.5711E+01  2.9928E+01
  1.2000E+01  2.2970E+01  2.9928E+01
  1.3000E+01  3.4953E+01  2.9928E+01
  1.4000E+01  3.2561E+01  2.9928E+01
  1.5000E+01  2.6619E+01  2.9928E+01
  1.6000E+01  3.0886E+01  2.9928E+01
  1.7000E+01  3.7634E+01  2.9928E+01
  1.8000E+01  4.1438E+01  2.9928E+01
  1.9000E+01  3.6168E+01  2.9928E+01
  2.0000E+01  3.9491E+01  2.9928E+01
  2.1000E+01  3.0263E+01  2.9928E+01
  1.0000E+01 -8.3305E+00  2.9928E+01
  1.1000E+01  3.0225E+00  2.9928E+01
  1.2000E+01  1.7236E+01  2.9928E+01
  1.3000E+01 -1.5404E+02  2.9928E+01
  1.4000E+01  2.9101E+01  2.9928E+01
  1.5000E+01  3.2918E+01  2.9928E+01
  1.6000E+01  3.8263E+01  2.9928E+01
  1.7000E+01  5.1482E+00  2.9928E+01
  1.8000E+01  2.6142E+01  2.9928E+01
  1.9000E+01  2.1431E+01  2.9928E+01
  2.0000E+01  5.6499E+01  2.9928E+01
  2.1000E+01  3.5911E+01  2.9928E+01
  1.0000E+01  1.5717E+01  2.9928E+01
  1.1000E+01  2.1472E+01  2.9928E+01
