TABLE NO.  1
  1.2000E+01  2.1476E+01  3.0024E+01
  1.3000E+01  2.9233E+01  3.0024E+01
  1.4000E+01  2.8828E+01  3.0024E+01
  1.5000E+01  4.4413E+01  3.0024E+01
  1.6000E+01  2.7629E+01  3.0024E+01
  1.7000E+01  2.3731E+01  3.0024E+01
  1.8000E+01  3.0797E+01  3.0024E+01
  1.9000E+01  1.8216E+01  3.0024E+01
  2.0000E+01  2.6784E+01  3.0024E+01
  2.1000E+01  1.9712E+01  3.0024E+01
  1.0000E+01  4.0342E+01  3.0024E+01
  1.1000E+01  1.5278E+01  3.0024E+01
  1.2000E+01  2.2426E+01  3.0024E+01
  1.3000E+01  5.9786E+01  3.0024E+01
  1.4000E+01  1.9854E+01  3.0024E+01
  1.5000E+01  4.9437E+01  3.0024E+01
  1.6000E+01  2.1429E+01  3.0024E+01
  1.7000E+01  1.5813E+01  3.0024E+01
  1.8000E+01  2.5354E+01  3.0024E+01
  1.9000E+01  1.7225E+01  3.0024E+01
  2.0000E+01  3.0189E+01  3.0024E+01
  2.1000E+01  2.7104E+01  3.0024E+01
  1.0000E+01  2.2530E+01  3.0024E+01
  1.1000E+01  4.3706E+01  3.0024E+01
  1.2000E+01  2.2568E+01  3.0024E+01
  1.3000E+01  2.6232E+01  3.0024E+01
  1.4000E+01  2.2521E+01  3.0024E+01
  1.5000E+01 -1.2150E+01  3.0024E+01
  1.6000E+01  3.6277E+01  3.0024E+01
  1.7000E+01  1.8826E+01  3.0024E+01
  1.8000E+01  4.1737E+01  3.0024E+01
  1.9000E+01  3.3063E+01  3.0024E+01
  2.0000E+01  5.7452E+01  3.0024E+01
  2.1000E+01  1.6322E+01  3.0024E+01
  1.0000E+01  3.2755E+01  3.0024E+01
  1.1000E+01  3.9049E+01  3.0024E+01
  1.2000E+01  2.3380E+01  3.0024E+01
  1.3000E+01  3.8157E+01  3.0024E+01
  1.4000E+01  2.9149E+01  3.0024E+01
  1.5000E+01  3.4818E+01  3.0024E+01
  1.6000E+01  4.8112E+01  3.0024E+01
  1.7000E+01  5.0735E+01  3.0024E+01
  1.8000E+01  2.9351E+01  3.0024E+01
  1.9000E+01  3.1112E+01  3.0024E+01
  2.0000E+01  2.4196E+01  3.0024E+01
  2.1000E+01  2.5973E+01  3.0024E+01
  1.0000E+01  3.5043E+01  3.0024E+01
  1.1000E+01  4.2521E+01  3.0024E+01
  1.2000E+01  3.3202E+01  3.0024E+01
  1.3000E+01  3.5483E+01  3.0024E+01
  1.4000E+01  3.9702E+01  3.0024E+01
  1.5000E+01  4.3018E+01  3.0024E+01
  1.6000E+01  3.8027E+01  3.0024E+01
  1.7000E+01  3.3151E+01  3.0024E+01
  1.8000E+01  2.5056E+01  3.0024E+01
  1.9000E+01  3.5137E+01  3.0024E+01
  2.0000E+01  4.8012E+01  3.0024E+01
  2.1000E+01  4.1716E+01  3.0024E+01
  1.0000E+00  2.7751E+01  3.0024E+01
  2.0000E+00  3.3814E+01  3.0024E+01
  3.0000E+00  1.7734E+01  3.0024E+01
  4.0000E+00  3.7440E+01  3.0024E+01
  5.0000E+00  3.0068E+01  3.0024E+01
  6.0000E+00  3.0086E+01  3.0024E+01
  7.0000E+00  3.2545E+01  3.0024E+01
  8.0000E+00  5.1433E+01  3.0024E+01
  9.0000E+00  2.6935E+01  3.0024E+01
  1.0000E+01  2.9915E+01  3.0024E+01
  1.1000E+01  3.6880E+01  3.0024E+01
  1.2000E+01  9.2509E+00  3.0024E+01
  1.3000E+01  1.5321E+01  3.0024E+01
  1.4000E+01  3.2459E+01  3.0024E+01
  1.5000E+01  4.0868E+01  3.0024E+01
  1.6000E+01  3.1781E+01  3.0024E+01
  1.7000E+01  3.1728E+01  3.0024E+01
  1.8000E+01  5.6415E+01  3.0024E+01
  1.9000E+01  4.5893E+01  3.0024E+01
  2.0000E+01  4.3374E+01  3.0024E+01
  2.1000E+01  3.3849E+01  3.0024E+01
  1.0000E+01  2.9916E+01  3.0024E+01
  1.1000E+01  2.7198E+01  3.0024E+01
  1.2000E+01  3.5084E+01  3.0024E+01
  1.3000E+01  2.0665E+01  3.0024E+01
  1.4000E+01  4.9815E+01  3.0024E+01
  1.5000E+01  2.5402E+01  3.0024E+01
  1.6000E+01  2.8065E+01  3.0024E+01
  1.7000E+01  2.6270E+01  3.0024E+01
  1.8000E+01  2.2637E+01  3.0024E+01
  1.9000E+01  3.4432E+01  3.0024E+01
  2.0000E+01  1.2414E+01  3.0024E+01
  2.1000E+01  3.6713E+01  3.0024E+01
  1.0000E+01  6.3807E+01  3.0024E+01
  1.1000E+01  3.4401E+01  3.0024E+01
  1.2000E+01  3.5010E+01  3.0024E+01
  1.3000E+01  1.9439E+01  3.0024E+01
  1.4000E+01  2.4635E+01  3.0024E+01
  1.5000E+01  3.7269E+01  3.0024E+01
  1.6000E+01  4.1769E+01  3.0024E+01
  1.7000E+01  1.8238E+01  3.0024E+01
  1.8000E+01  3.7475E+01  3.0024E+01
  1.9000E+01  8.6301E+00  3.0024E+01
  2.0000E+01  3.0086E+01  3.0024E+01
  2.1000E+01  2.6360E+01  3.0024E+01
  1.0000E+01  3.1759E+01  3.0024E+01
  1.1000E+01  2.4290E+01  3.0024E+01
  1.2000E+01  4.4608E+01  3.0024E+01
  1.3000E+01  2.3948E+01  3.0024E+01
  1.4000E+01  4.7574E+01  3.0024E+01
  1.5000E+01  3.0852E+01  3.0024E+01
  1.6000E+01  2.8421E+01  3.0024E+01
  1.7000E+01  1.8620E+01  3.0024E+01
  1.8000E+01  4.2742E+01  3.0024E+01
  1.9000E+01  3.5789E+01  3.0024E+01
  2.0000E+01  3.8564E+01  3.0024E+01
  2.1000E+01  4.7848E+01  3.0024E+01
  1.0000E+01  1.2255E+01  3.0024E+01
  1.1000E+01  4.8609E+01  3.0024E+01
  1.2000E+01 -4.4956E+00  3.0024E+01
  1.3000E+01  6.0958E+00  3.0024E+01
  1.4000E+01  2.6940E+01  3.0024E+01
  1.5000E+01  4.1745E+01  3.0024E+01
  1.6000E+01  1.5833E+01  3.0024E+01
  1.7000E+01  3.6923E+01  3.0024E+01
  1.8000E+01  4.5223E+01  3.0024E+01
  1.9000E+01  3.0201E+01  3.0024E+01
  2.0000E+01 -7.2210E+00  3.0024E+01
  2.1000E+01  3.7149E+01  3.0024E+01
  1.0000E+01  6.0303E+01  3.0024E+01
  1.1000E+01  2.0456E+01  3.0024E+01
  1.2000E+01  2.7645E+01  3.0024E+01
  1.3000E+01  1.9736E+01  3.0024E+01
  1.4000E+01  5.0360E+01  3.0024E+01
  1.5000E+01  2.7549E+01  3.0024E+01
  1.6000E+01  7.3036E+01  3.0024E+01
  1.7000E+01  5.3592E+00  3.0024E+01
  1.8000E+01  1.3967E+01  3.0024E+01
  1.9000E+01  2.6188E+01  3.0024E+01
  2.0000E+01  6.7320E+01  3.0024E+01
  2.1000E+01  3.6882E+01  3.0024E+01
  1.0000E+00  1.0382E+01  3.0024E+01
  2.0000E+00  2.5462E+01  3.0024E+01
  3.0000E+00  3.1394E+01  3.0024E+01
  4.0000E+00  3.5346E+01  3.0024E+01
  5.0000E+00  6.0727E+00  3.0024E+01
  6.0000E+00  3.9466E+01  3.0024E+01
  7.0000E+00  1.3168E+01  3.0024E+01
  8.0000E+00  3.2267E+01  3.0024E+01
  9.0000E+00  1.5803E+01  3.0024E+01
  1.0000E+01  5.3969E+01  3.0024E+01
  1.1000E+01  8.5441E+00  3.0024E+01
  1.2000E+01  2.9409E+01  3.0024E+01
  1.3000E+01  2.1863E+01  3.0024E+01
  1.4000E+01  5.9047E+01  3.0024E+01
  1.5000E+01  6.5174E+01  3.0024E+01
  1.6000E+01  8.0626E+00  3.0024E+01
  1.7000E+01  1.1014E+01  3.0024E+01
  1.8000E+01  2.0483E+01  3.0024E+01
  1.9000E+01  3.5039E+01  3.0024E+01
  2.0000E+01  4.7682E+01  3.0024E+01
  2.1000E+01  3.5574E+01  3.0024E+01
  1.0000E+01  2.2460E+01  3.0024E+01
  1.1000E+01  1.9168E+01  3.0024E+01
  1.2000E+01  1.7513E+01  3.0024E+01
  1.3000E+01  4.0288E+01  3.0024E+01
  1.4000E+01  1.9584E+01  3.0024E+01
  1.5000E+01  1.5561E+01  3.0024E+01
  1.6000E+01  3.4316E+01  3.0024E+01
  1.0000E+00  1.6554E+01  3.0024E+01
  2.0000E+00  2.7119E+01  3.0024E+01
  3.0000E+00  1.7870E+01  3.0024E+01
  4.0000E+00  3.1592E+01  3.0024E+01
  5.0000E+00  4.0723E+01  3.0024E+01
  6.0000E+00  3.0659E+01  3.0024E+01
  7.0000E+00  3.4589E+01  3.0024E+01
  8.0000E+00  2.5150E+01  3.0024E+01
  9.0000E+00  3.9460E+01  3.0024E+01
  1.0000E+01  4.3968E+01  3.0024E+01
  1.1000E+01  2.5711E+01  3.0024E+01
  1.2000E+01  2.3384E+01  3.0024E+01
  1.3000E+01  4.0140E+01  3.0024E+01
  1.4000E+01  2.0879E+01  3.0024E+01
  1.5000E+01  2.9584E+01  3.0024E+01
  1.6000E+01  1.7060E+01  3.0024E+01
  1.7000E+01  3.6893E+01  3.0024E+01
  1.8000E+01  2.5121E+01  3.0024E+01
  1.9000E+01  3.8560E+01  3.0024E+01
  2.0000E+01  3.2330E+01  3.0024E+01
  2.1000E+01  3.0343E+01  3.0024E+01
  1.0000E+01  3.1327E+01  3.0024E+01
  1.1000E+01  4.8413E+01  3.0024E+01
  1.2000E+01  3.5778E+01  3.0024E+01
  1.3000E+01  1.0590E+01  3.0024E+01
  1.4000E+01  7.9102E+01  3.0024E+01
  1.5000E+01  4.4854E+01  3.0024E+01
  1.6000E+01  3.4121E+01  3.0024E+01
  1.7000E+01  3.4518E+01  3.0024E+01
  1.8000E+01  1.3141E+01  3.0024E+01
  1.9000E+01  1.8405E+01  3.0024E+01
  2.0000E+01  2.8162E+01  3.0024E+01
  2.1000E+01  2.4704E+01  3.0024E+01
  1.0000E+01  2.5045E+01  3.0024E+01
  1.1000E+01  4.3997E+01  3.0024E+01
  1.2000E+01  1.7462E+01  3.0024E+01
  1.3000E+01  3.5684E+01  3.0024E+01
  1.4000E+01  3.8317E+01  3.0024E+01
  1.5000E+01  3.1381E+01  3.0024E+01
  1.6000E+01  3.2488E+01  3.0024E+01
  1.7000E+01  3.6570E+01  3.0024E+01
  1.8000E+01  5.9436E+01  3.0024E+01
  1.9000E+01  1.1725E+01  3.0024E+01
  2.0000E+01  2.3398E+01  3.0024E+01
  2.1000E+01  3.7429E+01  3.0024E+01
  1.0000E+01  1.7038E+01  3.0024E+01
  1.1000E+01  4.0549E+01  3.0024E+01
  1.2000E+01  3.3368E+01  3.0024E+01
  1.3000E+01  3.3091E+01  3.0024E+01
  1.4000E+01  4.4811E+01  3.0024E+01
  1.5000E+01  3.3130E+01  3.0024E+01
  1.6000E+01  6.7366E+01  3.0024E+01
  1.7000E+01  2.7680E+01  3.0024E+01
  1.8000E+01  2.2788E+01  3.0024E+01
  1.9000E+01  3.1678E+01  3.0024E+01
  2.0000E+01  1.0267E+01  3.0024E+01
  2.1000E+01  1.2340E+01  3.0024E+01
  1.0000E+01  3.2153E+01  3.0024E+01
  1.1000E+01  3.0599E+01  3.0024E+01
  1.2000E+01  5.8123E+01  3.0024E+01
  1.3000E+01  4.5607E+01  3.0024E+01
  1.4000E+01  9.3206E+00  3.0024E+01
  1.5000E+01  2.0992E+01  3.0024E+01
  1.6000E+01  4.8287E+01  3.0024E+01
  1.7000E+01  2.5632E+01  3.0024E+01
  1.8000E+01  3.2656E+01  3.0024E+01
  1.9000E+01  8.3809E+00  3.0024E+01
  2.0000E+01  2.9060E+01  3.0024E+01
  2.1000E+01  3.0193E+00  3.0024E+01
  1.0000E+01  2.9741E+01  3.0024E+01
  1.1000E+01  5.1513E+01  3.0024E+01
  1.2000E+01  4.1067E+01  3.0024E+01
  1.3000E+01  3.1086E+01  3.0024E+01
  1.4000E+01  2.0760E+01  3.0024E+01
  1.5000E+01  4.8671E+01  3.0024E+01
  1.6000E+01  1.3134E+01  3.0024E+01
  1.7000E+01  5.4087E+01  3.0024E+01
  1.8000E+01 -1.5214E+00  3.0024E+01
  1.9000E+01  2.8453E+01  3.0024E+01
  2.0000E+01  2.1882E+01  3.0024E+01
  2.1000E+01  2.6846E+01  3.0024E+01
  1.0000E+00  3.4092E+01  3.0024E+01
  2.0000E+00  2.4296E+01  3.0024E+01
  3.0000E+00  5.2018E+01  3.0024E+01
  4.0000E+00  5.6496E+01  3.0024E+01
  5.0000E+00  5.2043E+01  3.0024E+01
  6.0000E+00  1.3584E+01  3.0024E+01
  7.0000E+00  2.2374E+01  3.0024E+01
  8.0000E+00  2.8869E+01  3.0024E+01
  9.0000E+00  4.1021E+01  3.0024E+01
  1.0000E+01  4.0966E+01  3.0024E+01
  1.1000E+01  4.1477E+01  3.0024E+01
  1.2000E+01  2.4201E+01  3.0024E+01
  1.3000E+01  5.0208E+01  3.0024E+01
  1.4000E+01  1.7563E+01  3.0024E+01
  1.5000E+01  3.5112E+01  3.0024E+01
  1.6000E+01  1.7612E+01  3.0024E+01
  1.7000E+01  3.0777E+01  3.0024E+01
  1.8000E+01  2.7955E+01  3.0024E+01
  1.9000E+01 -2.2131E+01  3.0024E+01
  2.0000E+01  2.3231E+01  3.0024E+01
  2.1000E+01  5.0525E+01  3.0024E+01
  1.0000E+01  4.3813E+01  3.0024E+01
  1.1000E+01  3.9261E+01  3.0024E+01
  1.2000E+01  3.0225E+01  3.0024E+01
  1.3000E+01  2.1032E+01  3.0024E+01
  1.4000E+01  4.6268E+01  3.0024E+01
  1.5000E+01  4.5500E+01  3.0024E+01
  1.6000E+01  2.1430E+01  3.0024E+01
  1.7000E+01  3.1744E+01  3.0024E+01
  1.8000E+01  3.0447E+01  3.0024E+01
  1.9000E+01  9.7858E-01  3.0024E+01
  2.0000E+01  5.1322E+01  3.0024E+01
  2.1000E+01  5.0109E+01  3.0024E+01
  1.0000E+01  2.4951E+01  3.0024E+01
  1.1000E+01  3.6345E+01  3.0024E+01
  1.2000E+01  1.6533E+00  3.0024E+01
  1.3000E+01  6.2658E+01  3.0024E+01
  1.4000E+01  2.2084E+01  3.0024E+01
  1.5000E+01 -2.4009E+01  3.0024E+01
  1.6000E+01  3.9624E+01  3.0024E+01
  1.7000E+01  3.5607E+01  3.0024E+01
  1.8000E+01  3.8700E+01  3.0024E+01
  1.9000E+01  3.9901E+01  3.0024E+01
  2.0000E+01  6.5054E+01  3.0024E+01
  2.1000E+01  3.9813E+01  3.0024E+01
  1.0000E+01  3.5738E+01  3.0024E+01
  1.1000E+01  4.0002E+01  3.0024E+01
  1.2000E+01  3.3977E+01  3.0024E+01
  1.3000E+01  4.1614E+01  3.0024E+01
  1.4000E+01  2.7810E+01  3.0024E+01
  1.5000E+01  3.2128E+01  3.0024E+01
  1.6000E+01  4.7449E+01  3.0024E+01
  1.7000E+01  2.9109E+01  3.0024E+01
  1.8000E+01  5.5751E+01  3.0024E+01
  1.9000E+01  5.1095E+01  3.0024E+01
  2.0000E+01  2.1351E+01  3.0024E+01
  2.1000E+01  4.2535E+01  3.0024E+01
  1.0000E+01  3.0244E+01  3.0024E+01
  1.1000E+01 -1.4665E+00  3.0024E+01
  1.2000E+01  5.7590E+01  3.0024E+01
  1.3000E+01  2.1658E+01  3.0024E+01
  1.4000E+01  4.0162E+01  3.0024E+01
  1.5000E+01 -1.4218E+01  3.0024E+01
  1.6000E+01  3.2715E+01  3.0024E+01
  1.7000E+01  3.4413E+01  3.0024E+01
  1.8000E+01  3.1464E+01  3.0024E+01
  1.9000E+01  3.9570E+01  3.0024E+01
  2.0000E+01  2.8811E+01  3.0024E+01
  2.1000E+01  1.8550E+01  3.0024E+01
  1.0000E+01  3.4880E+00  3.0024E+01
  1.1000E+01  2.2551E+01  3.0024E+01
  1.2000E+01  3.1396E+01  3.0024E+01
  1.3000E+01  3.0228E+01  3.0024E+01
  1.4000E+01  2.1806E+01  3.0024E+01
  1.5000E+01  3.8009E+01  3.0024E+01
  1.6000E+01  2.8709E+01  3.0024E+01
  1.7000E+01  4.2705E+01  3.0024E+01
  1.8000E+01  3.9036E+01  3.0024E+01
  1.9000E+01  1.9163E+01  3.0024E+01
  2.0000E+01  2.9947E+01  3.0024E+01
  2.1000E+01  1.5623E+01  3.0024E+01
  1.0000E+00  2.9222E+01  3.0024E+01
  2.0000E+00  3.0640E+01  3.0024E+01
  3.0000E+00  4.0273E+01  3.0024E+01
  4.0000E+00  2.1220E-01  3.0024E+01
  5.0000E+00  3.7880E+01  3.0024E+01
  6.0000E+00  1.2811E+01  3.0024E+01
  7.0000E+00  4.8196E+01  3.0024E+01
  8.0000E+00  3.9467E+01  3.0024E+01
  9.0000E+00  2.9289E+01  3.0024E+01
  1.0000E+01  3.7260E+01  3.0024E+01
  1.1000E+01  3.3091E+01  3.0024E+01
  1.2000E+01  4.0061E+01  3.0024E+01
  1.3000E+01 -1.4304E+01  3.0024E+01
  1.4000E+01  5.1755E+01  3.0024E+01
  1.5000E+01  4.0796E+01  3.0024E+01
  1.6000E+01  3.8998E+01  3.0024E+01
  1.7000E+01  2.3888E+01  3.0024E+01
  1.8000E+01  2.8685E+01  3.0024E+01
  1.9000E+01  2.9937E+01  3.0024E+01
  2.0000E+01  3.3502E+01  3.0024E+01
  2.1000E+01  1.8032E+01  3.0024E+01
  1.0000E+01  3.6226E+01  3.0024E+01
  1.1000E+01  3.5555E+01  3.0024E+01
  1.2000E+01  3.1172E+01  3.0024E+01
  1.3000E+01  5.3162E+01  3.0024E+01
  1.4000E+01  2.4617E+01  3.0024E+01
  1.5000E+01  5.1271E+01  3.0024E+01
  1.6000E+01  1.9849E+01  3.0024E+01
  1.7000E+01  9.9937E+00  3.0024E+01
  1.8000E+01  1.2861E+01  3.0024E+01
  1.9000E+01  4.1805E+01  3.0024E+01
  2.0000E+01  4.9692E+01  3.0024E+01
  2.1000E+01  2.2838E+01  3.0024E+01
  1.0000E+01  4.6453E+01  3.0024E+01
  1.1000E+01  2.3936E+01  3.0024E+01
  1.2000E+01  3.5275E+01  3.0024E+01
  1.3000E+01  3.3183E+01  3.0024E+01
  1.4000E+01  2.6932E+01  3.0024E+01
  1.5000E+01  1.5487E+01  3.0024E+01
  1.6000E+01  3.0740E+01  3.0024E+01
  1.7000E+01  3.5063E+01  3.0024E+01
  1.8000E+01  3.8201E+01  3.0024E+01
  1.9000E+01  3.1494E+01  3.0024E+01
  2.0000E+01  3.6939E+01  3.0024E+01
  2.1000E+01  2.8296E+01  3.0024E+01
  1.0000E+01  3.5954E+01  3.0024E+01
  1.1000E+01  3.3573E+01  3.0024E+01
  1.2000E+01  3.5447E+01  3.0024E+01
  1.3000E+01  4.4789E+01  3.0024E+01
  1.4000E+01  7.6058E+00  3.0024E+01
  1.5000E+01  2.1090E+01  3.0024E+01
  1.6000E+01  1.3077E+01  3.0024E+01
  1.7000E+01  3.3153E+01  3.0024E+01
  1.8000E+01  3.1879E+01  3.0024E+01
  1.9000E+01  8.4241E+00  3.0024E+01
  2.0000E+01  2.7533E+01  3.0024E+01
  2.1000E+01  3.7783E+01  3.0024E+01
  1.0000E+01  3.2446E+01  3.0024E+01
  1.1000E+01  1.9361E+01  3.0024E+01
  1.2000E+01  3.5830E+01  3.0024E+01
  1.3000E+01  1.7519E+01  3.0024E+01
  1.4000E+01  3.3983E+01  3.0024E+01
  1.5000E+01  2.6364E+01  3.0024E+01
  1.6000E+01  9.1186E+00  3.0024E+01
  1.7000E+01  3.9372E+01  3.0024E+01
  1.8000E+01  1.3095E+01  3.0024E+01
  1.9000E+01  3.3385E+01  3.0024E+01
  2.0000E+01  2.4399E+01  3.0024E+01
  2.1000E+01  3.7578E+01  3.0024E+01
  1.0000E+01  3.6170E+01  3.0024E+01
  1.1000E+01  3.3926E+01  3.0024E+01
  1.2000E+01  3.0654E+01  3.0024E+01
  1.3000E+01  2.0382E+01  3.0024E+01
  1.4000E+01  2.9149E+01  3.0024E+01
  1.5000E+01  4.0687E+01  3.0024E+01
  1.6000E+01  2.3357E+01  3.0024E+01
  1.7000E+01  4.1468E+01  3.0024E+01
  1.8000E+01  2.7567E+01  3.0024E+01
  1.9000E+01  3.9795E+01  3.0024E+01
  2.0000E+01  1.9905E+01  3.0024E+01
  2.1000E+01  1.3245E+01  3.0024E+01
  1.0000E+00  2.5538E+01  3.0024E+01
  2.0000E+00  1.0392E+01  3.0024E+01
  3.0000E+00  3.2204E+01  3.0024E+01
  4.0000E+00  4.5230E+01  3.0024E+01
  5.0000E+00  4.9722E+01  3.0024E+01
  6.0000E+00  3.5270E+01  3.0024E+01
  7.0000E+00  3.7083E+01  3.0024E+01
  8.0000E+00  2.4338E+01  3.0024E+01
  9.0000E+00  4.6427E+01  3.0024E+01
  1.0000E+01  3.5757E+01  3.0024E+01
  1.1000E+01  2.1751E+01  3.0024E+01
  1.2000E+01  2.5621E+01  3.0024E+01
  1.3000E+01  4.0492E+01  3.0024E+01
  1.4000E+01  1.9736E+01  3.0024E+01
  1.5000E+01  2.2774E+01  3.0024E+01
  1.6000E+01  1.0959E+01  3.0024E+01
  1.7000E+01  2.2890E+01  3.0024E+01
  1.8000E+01  1.1498E+01  3.0024E+01
  1.9000E+01  2.5950E+01  3.0024E+01
  2.0000E+01  2.6844E+01  3.0024E+01
  2.1000E+01  3.0534E+01  3.0024E+01
  1.0000E+01  3.3502E+01  3.0024E+01
  1.1000E+01  1.3781E+01  3.0024E+01
  1.2000E+01  4.1378E+01  3.0024E+01
  1.3000E+01  2.8230E+01  3.0024E+01
  1.4000E+01  5.3579E+01  3.0024E+01
  1.5000E+01  4.3035E+01  3.0024E+01
  1.6000E+01  2.1036E+01  3.0024E+01
  1.7000E+01  2.5868E+01  3.0024E+01
  1.8000E+01  1.4024E+01  3.0024E+01
  1.9000E+01  3.6743E+01  3.0024E+01
  2.0000E+01  3.1543E+01  3.0024E+01
  2.1000E+01  3.0010E+01  3.0024E+01
  1.0000E+01  4.6628E+01  3.0024E+01
  1.1000E+01  1.9251E+01  3.0024E+01
  1.2000E+01  3.9167E+01  3.0024E+01
  1.3000E+01  3.2527E+01  3.0024E+01
  1.4000E+01  3.2269E+01  3.0024E+01
  1.5000E+01  2.5926E+01  3.0024E+01
  1.6000E+01  3.5343E+01  3.0024E+01
  1.7000E+01  2.7567E+01  3.0024E+01
  1.8000E+01  3.1208E+01  3.0024E+01
  1.9000E+01  3.3356E+01  3.0024E+01
  2.0000E+01  2.7555E+01  3.0024E+01
  2.1000E+01  1.9468E+01  3.0024E+01
  1.0000E+01  1.5888E+01  3.0024E+01
  1.1000E+01  2.7726E+01  3.0024E+01
  1.2000E+01  2.6644E+01  3.0024E+01
  1.3000E+01  2.5968E+01  3.0024E+01
  1.4000E+01  3.1879E+01  3.0024E+01
  1.5000E+01  5.9118E+01  3.0024E+01
  1.6000E+01  3.3295E+01  3.0024E+01
  1.7000E+01  2.6065E+01  3.0024E+01
  1.8000E+01  2.7532E+01  3.0024E+01
  1.9000E+01  3.0819E+01  3.0024E+01
  2.0000E+01  4.0495E+01  3.0024E+01
  2.1000E+01  1.5840E+01  3.0024E+01
  1.0000E+01  2.4088E+01  3.0024E+01
  1.1000E+01  1.7146E+01  3.0024E+01
  1.2000E+01  2.4118E+01  3.0024E+01
  1.3000E+01  2.5813E+01  3.0024E+01
  1.4000E+01  2.9762E+01  3.0024E+01
  1.5000E+01  3.2253E+01  3.0024E+01
  1.6000E+01  2.8126E+01  3.0024E+01
  1.7000E+01  3.1904E+00  3.0024E+01
  1.8000E+01  3.4158E+01  3.0024E+01
  1.9000E+01  3.4665E+01  3.0024E+01
  2.0000E+01  2.4391E+01  3.0024E+01
  2.1000E+01  3.0581E+01  3.0024E+01
  1.0000E+01  2.7921E+01  3.0024E+01
  1.1000E+01  3.9124E+01  3.0024E+01
  1.2000E+01  3.9914E+01  3.0024E+01
  1.3000E+01  3.7945E+01  3.0024E+01
  1.4000E+01  4.7772E+01  3.0024E+01
  1.5000E+01  1.2323E+01  3.0024E+01
  1.6000E+01  6.9759E+00  3.0024E+01
  1.7000E+01  1.7288E+01  3.0024E+01
  1.8000E+01  2.4312E+01  3.0024E+01
  1.9000E+01  2.7139E+01  3.0024E+01
  2.0000E+01  2.9360E+01  3.0024E+01
  2.1000E+01  2.4114E+01  3.0024E+01
  1.0000E+00  2.2786E+01  3.0024E+01
  2.0000E+00  3.6002E+01  3.0024E+01
  3.0000E+00  4.9737E+01  3.0024E+01
  4.0000E+00  2.8728E+01  3.0024E+01
  5.0000E+00  2.8118E+01  3.0024E+01
  6.0000E+00 -2.1878E+00  3.0024E+01
  7.0000E+00  3.2286E+01  3.0024E+01
  8.0000E+00  4.8868E+01  3.0024E+01
  9.0000E+00  3.5623E+01  3.0024E+01
  1.0000E+01  3.9754E+01  3.0024E+01
  1.1000E+01  1.8804E+01  3.0024E+01
  1.2000E+01  4.5545E+01  3.0024E+01
  1.3000E+01  1.3034E+01  3.0024E+01
  1.4000E+01  3.3099E+01  3.0024E+01
  1.5000E+01  3.7842E+01  3.0024E+01
  1.6000E+01  3.6508E+01  3.0024E+01
  1.7000E+01  2.1970E+01  3.0024E+01
  1.8000E+01  2.7848E+01  3.0024E+01
  1.9000E+01  4.3699E+01  3.0024E+01
  2.0000E+01  3.0523E+01  3.0024E+01
  2.1000E+01  3.4744E+01  3.0024E+01
  1.0000E+01  4.4789E+01  3.0024E+01
  1.1000E+01  4.5903E+01  3.0024E+01
  1.2000E+01  3.5675E+01  3.0024E+01
  1.3000E+01  1.6039E+01  3.0024E+01
  1.4000E+01  2.5207E+01  3.0024E+01
  1.5000E+01 -1.3401E+01  3.0024E+01
  1.6000E+01  5.2959E+01  3.0024E+01
  1.7000E+01  4.5847E+01  3.0024E+01
  1.8000E+01  2.3431E+01  3.0024E+01
  1.9000E+01  3.0043E+01  3.0024E+01
  2.0000E+01  2.4218E+01  3.0024E+01
  2.1000E+01  4.1858E+01  3.0024E+01
  1.0000E+01  3.5632E+01  3.0024E+01
  1.1000E+01  3.0371E+01  3.0024E+01
  1.2000E+01  3.0476E+01  3.0024E+01
  1.3000E+01  3.1060E+01  3.0024E+01
  1.4000E+01  2.2557E+01  3.0024E+01
  1.5000E+01  2.9234E+01  3.0024E+01
  1.6000E+01  8.8968E+00  3.0024E+01
  1.7000E+01  5.5892E+01  3.0024E+01
  1.8000E+01  3.2595E+01  3.0024E+01
  1.9000E+01  2.6419E+01  3.0024E+01
  2.0000E+01  4.4407E+01  3.0024E+01
  2.1000E+01  9.8138E+00  3.0024E+01
  1.0000E+01  2.3590E+01  3.0024E+01
  1.1000E+01  3.3357E+01  3.0024E+01
  1.2000E+01  1.3247E+01  3.0024E+01
  1.3000E+01  3.4981E+01  3.0024E+01
  1.4000E+01  3.4911E+01  3.0024E+01
  1.5000E+01  2.2415E+01  3.0024E+01
  1.6000E+01  1.7580E+01  3.0024E+01
  1.7000E+01  3.0661E+01  3.0024E+01
  1.8000E+01 -3.0539E+00  3.0024E+01
  1.9000E+01  2.3637E+01  3.0024E+01
  2.0000E+01  1.8824E+01  3.0024E+01
  2.1000E+01  2.8493E+01  3.0024E+01
  1.0000E+01  2.6322E+01  3.0024E+01
  1.1000E+01  3.1130E+01  3.0024E+01
  1.2000E+01  3.1120E+01  3.0024E+01
  1.3000E+01  3.2200E+01  3.0024E+01
  1.4000E+01  2.4993E+01  3.0024E+01
  1.5000E+01  2.4643E+01  3.0024E+01
  1.6000E+01 -8.6035E+00  3.0024E+01
  1.7000E+01  2.8812E+01  3.0024E+01
  1.8000E+01  7.0782E+01  3.0024E+01
  1.9000E+01  4.8343E+01  3.0024E+01
  2.0000E+01  1.5496E+01  3.0024E+01
