TABLE NO.  1
  1.6000E+01  1.3300E+01  2.9929E+01
  1.7000E+01  2.2886E+01  2.9929E+01
  1.8000E+01  4.9604E+01  2.9929E+01
  1.9000E+01  3.2021E+01  2.9929E+01
  2.0000E+01  5.5413E+01  2.9929E+01
  2.1000E+01  1.6855E+01  2.9929E+01
  1.0000E+01  2.9818E+01  2.9929E+01
  1.1000E+01  2.1193E+01  2.9929E+01
  1.2000E+01  2.9996E+01  2.9929E+01
  1.3000E+01  2.7136E+01  2.9929E+01
  1.4000E+01  9.6328E+00  2.9929E+01
  1.5000E+01  2.4774E+01  2.9929E+01
  1.6000E+01  2.3855E+01  2.9929E+01
  1.7000E+01  5.3956E+01  2.9929E+01
  1.8000E+01  4.2282E+00  2.9929E+01
  1.9000E+01  1.9755E+01  2.9929E+01
  2.0000E+01  2.1544E+01  2.9929E+01
  2.1000E+01  4.2352E+01  2.9929E+01
  1.0000E+01  3.4145E+01  2.9929E+01
  1.1000E+01  2.7081E+01  2.9929E+01
  1.2000E+01  3.1267E+01  2.9929E+01
  1.3000E+01  1.9265E+01  2.9929E+01
  1.4000E+01  4.3136E+01  2.9929E+01
  1.5000E+01  4.1751E+01  2.9929E+01
  1.6000E+01  2.5274E+01  2.9929E+01
  1.7000E+01  3.2936E+01  2.9929E+01
  1.8000E+01  3.8286E+01  2.9929E+01
  1.9000E+01  2.1838E+01  2.9929E+01
  2.0000E+01  2.2169E+01  2.9929E+01
  2.1000E+01  2.0023E+01  2.9929E+01
  1.0000E+01  5.2523E+01  2.9929E+01
  1.1000E+01  4.2337E+01  2.9929E+01
  1.2000E+01  4.9377E+01  2.9929E+01
  1.3000E+01  1.2229E+01  2.9929E+01
  1.4000E+01  2.8025E+01  2.9929E+01
  1.5000E+01  2.3641E+01  2.9929E+01
  1.6000E+01  2.4177E+01  2.9929E+01
  1.7000E+01  2.3936E+01  2.9929E+01
  1.8000E+01  4.5505E+01  2.9929E+01
  1.9000E+01  3.8786E+01  2.9929E+01
  2.0000E+01  2.8258E+01  2.9929E+01
  2.1000E+01  4.4699E+01  2.9929E+01
  1.0000E+01  3.4800E+01  2.9929E+01
  1.1000E+01  3.5807E+01  2.9929E+01
  1.2000E+01  3.7087E+01  2.9929E+01
  1.3000E+01  3.4509E+01  2.9929E+01
  1.4000E+01  3.9216E+01  2.9929E+01
  1.5000E+01  1.9566E+01  2.9929E+01
  1.6000E+01  3.4120E+01  2.9929E+01
  1.7000E+01  3.5598E+01  2.9929E+01
  1.8000E+01  3.2258E+01  2.9929E+01
  1.9000E+01  2.9879E+01  2.9929E+01
  2.0000E+01  1.6953E+01  2.9929E+01
  2.1000E+01  2.9467E+01  2.9929E+01
  1.0000E+00  2.2842E+01  2.9929E+01
  2.0000E+00  5.2334E+01  2.9929E+01
  3.0000E+00  1.6932E+01  2.9929E+01
  4.0000E+00  2.4639E+01  2.9929E+01
  5.0000E+00  1.9344E+01  2.9929E+01
  6.0000E+00  4.8382E+01  2.9929E+01
  7.0000E+00  2.3293E+01  2.9929E+01
  8.0000E+00  2.6385E+01  2.9929E+01
  9.0000E+00  1.7079E+01  2.9929E+01
  1.0000E+01  4.1186E+01  2.9929E+01
  1.1000E+01  2.7394E+01  2.9929E+01
  1.2000E+01  4.4289E+01  2.9929E+01
  1.3000E+01  3.1485E+01  2.9929E+01
  1.4000E+01  3.4634E+01  2.9929E+01
  1.5000E+01  3.1412E+01  2.9929E+01
  1.6000E+01  1.6551E+01  2.9929E+01
  1.7000E+01  2.9460E+01  2.9929E+01
  1.8000E+01  3.1042E+01  2.9929E+01
  1.9000E+01  3.4499E+01  2.9929E+01
  2.0000E+01  3.0093E+01  2.9929E+01
  2.1000E+01  2.5367E+01  2.9929E+01
  1.0000E+01  4.1428E+01  2.9929E+01
  1.1000E+01  2.0936E+01  2.9929E+01
  1.2000E+01  2.7579E+01  2.9929E+01
  1.3000E+01  5.0272E+00  2.9929E+01
  1.4000E+01  3.7071E+01  2.9929E+01
  1.5000E+01  4.0847E+01  2.9929E+01
  1.6000E+01  2.9051E+01  2.9929E+01
  1.7000E+01  3.7217E+01  2.9929E+01
  1.8000E+01  2.7743E+01  2.9929E+01
  1.9000E+01  3.2531E+01  2.9929E+01
  2.0000E+01  3.0343E+01  2.9929E+01
  2.1000E+01  2.0953E+01  2.9929E+01
  1.0000E+01 -1.0376E+00  2.9929E+01
  1.1000E+01  2.6013E+01  2.9929E+01
  1.2000E+01  1.2980E+01  2.9929E+01
  1.3000E+01  3.8578E+01  2.9929E+01
  1.4000E+01  3.0531E+01  2.9929E+01
  1.5000E+01  3.4208E+01  2.9929E+01
  1.6000E+01  2.0189E+01  2.9929E+01
  1.7000E+01  3.7088E+01  2.9929E+01
  1.8000E+01  3.3849E+01  2.9929E+01
  1.9000E+01  3.0116E+01  2.9929E+01
  2.0000E+01  3.2588E+01  2.9929E+01
  2.1000E+01  1.9945E+01  2.9929E+01
  1.0000E+01  3.8738E+01  2.9929E+01
  1.1000E+01  2.7389E+01  2.9929E+01
  1.2000E+01  2.4653E+01  2.9929E+01
  1.3000E+01  3.8654E+01  2.9929E+01
  1.4000E+01  4.2118E+01  2.9929E+01
  1.5000E+01  3.7969E+01  2.9929E+01
  1.6000E+01  1.3704E+01  2.9929E+01
  1.7000E+01  4.9930E+01  2.9929E+01
  1.8000E+01  3.8146E+01  2.9929E+01
  1.9000E+01  3.9166E+01  2.9929E+01
  2.0000E+01  3.3887E+01  2.9929E+01
  2.1000E+01  3.0412E+01  2.9929E+01
  1.0000E+01  1.1318E+01  2.9929E+01
  1.1000E+01  2.7512E+01  2.9929E+01
  1.2000E+01  3.7935E+01  2.9929E+01
  1.3000E+01  1.2943E+01  2.9929E+01
  1.4000E+01  3.7763E+01  2.9929E+01
  1.5000E+01  2.8911E+01  2.9929E+01
  1.6000E+01  3.6755E+01  2.9929E+01
  1.7000E+01  1.1072E+01  2.9929E+01
  1.8000E+01  2.7200E+01  2.9929E+01
  1.9000E+01  2.9727E+01  2.9929E+01
  2.0000E+01  2.6638E+01  2.9929E+01
  2.1000E+01  2.1568E+01  2.9929E+01
  1.0000E+01  4.2167E+01  2.9929E+01
  1.1000E+01  2.5447E+01  2.9929E+01
  1.2000E+01  2.2386E+01  2.9929E+01
  1.3000E+01  3.3082E+01  2.9929E+01
  1.4000E+01  1.5835E+01  2.9929E+01
  1.5000E+01  2.8375E+00  2.9929E+01
  1.6000E+01  4.3787E+01  2.9929E+01
  1.7000E+01  3.4294E+01  2.9929E+01
  1.8000E+01  2.4313E+01  2.9929E+01
  1.9000E+01  1.3386E+01  2.9929E+01
  2.0000E+01  3.2993E+01  2.9929E+01
  2.1000E+01  4.1246E+01  2.9929E+01
  1.0000E+00  5.3673E+01  2.9929E+01
  2.0000E+00  2.6757E+01  2.9929E+01
  3.0000E+00  2.3873E+01  2.9929E+01
  4.0000E+00  3.5793E+01  2.9929E+01
  5.0000E+00  3.6332E+01  2.9929E+01
  6.0000E+00  2.8078E+01  2.9929E+01
  7.0000E+00  4.3921E+01  2.9929E+01
  8.0000E+00  2.6877E+01  2.9929E+01
  9.0000E+00  1.5219E+01  2.9929E+01
  1.0000E+01  3.4958E+01  2.9929E+01
  1.1000E+01  3.1296E+01  2.9929E+01
  1.2000E+01  3.5563E+01  2.9929E+01
  1.3000E+01  3.3365E+01  2.9929E+01
  1.4000E+01  3.4605E+01  2.9929E+01
  1.5000E+01  5.8047E+01  2.9929E+01
  1.6000E+01  1.5396E+01  2.9929E+01
  1.7000E+01  3.5830E+01  2.9929E+01
  1.8000E+01  6.3320E+01  2.9929E+01
  1.9000E+01  3.2991E+01  2.9929E+01
  2.0000E+01  1.1751E+00  2.9929E+01
  2.1000E+01  1.5054E+01  2.9929E+01
  1.0000E+01  4.0805E+01  2.9929E+01
  1.1000E+01  3.4280E+01  2.9929E+01
  1.2000E+01  4.5204E+01  2.9929E+01
  1.3000E+01  2.4218E+01  2.9929E+01
  1.4000E+01  2.2941E+01  2.9929E+01
  1.5000E+01  3.4444E+01  2.9929E+01
  1.6000E+01  6.2481E+01  2.9929E+01
  1.0000E+00  1.5876E+01  2.9929E+01
  2.0000E+00  2.2754E+01  2.9929E+01
  3.0000E+00  3.4012E+01  2.9929E+01
  4.0000E+00  3.8432E+01  2.9929E+01
  5.0000E+00  2.7406E+01  2.9929E+01
  6.0000E+00  1.1897E+01  2.9929E+01
  7.0000E+00  2.3839E+01  2.9929E+01
  8.0000E+00  2.6446E+01  2.9929E+01
  9.0000E+00  2.9014E+01  2.9929E+01
  1.0000E+01  1.6783E+01  2.9929E+01
  1.1000E+01  3.2279E+01  2.9929E+01
  1.2000E+01  5.2402E+01  2.9929E+01
  1.3000E+01  3.2173E+01  2.9929E+01
  1.4000E+01  2.5717E+01  2.9929E+01
  1.5000E+01  1.6773E+01  2.9929E+01
  1.6000E+01  2.4327E+01  2.9929E+01
  1.7000E+01  2.7020E+01  2.9929E+01
  1.8000E+01  4.0164E+01  2.9929E+01
  1.9000E+01  3.0977E+01  2.9929E+01
  2.0000E+01  2.1119E+01  2.9929E+01
  2.1000E+01  3.5900E+01  2.9929E+01
  1.0000E+01  1.1640E+01  2.9929E+01
  1.1000E+01  2.2507E+01  2.9929E+01
  1.2000E+01  4.7099E+01  2.9929E+01
  1.3000E+01  3.8579E+01  2.9929E+01
  1.4000E+01  4.8096E+01  2.9929E+01
  1.5000E+01  8.9857E+00  2.9929E+01
  1.6000E+01  3.6960E+01  2.9929E+01
  1.7000E+01  2.7594E+01  2.9929E+01
  1.8000E+01  4.7213E+01  2.9929E+01
  1.9000E+01  4.4042E+01  2.9929E+01
  2.0000E+01  2.7531E+01  2.9929E+01
  2.1000E+01  3.9433E+01  2.9929E+01
  1.0000E+01  2.5272E+01  2.9929E+01
  1.1000E+01  2.8505E+01  2.9929E+01
  1.2000E+01  2.6928E+01  2.9929E+01
  1.3000E+01  4.4185E+01  2.9929E+01
  1.4000E+01  1.8435E+01  2.9929E+01
  1.5000E+01  2.8588E+01  2.9929E+01
  1.6000E+01  1.8687E+01  2.9929E+01
  1.7000E+01  4.0776E+01  2.9929E+01
  1.8000E+01  3.7830E+01  2.9929E+01
  1.9000E+01  3.3711E+01  2.9929E+01
  2.0000E+01  2.7252E+01  2.9929E+01
  2.1000E+01  2.8571E+01  2.9929E+01
  1.0000E+01  3.4552E+01  2.9929E+01
  1.1000E+01  2.5465E+01  2.9929E+01
  1.2000E+01  3.2167E+01  2.9929E+01
  1.3000E+01  5.4160E+01  2.9929E+01
  1.4000E+01  3.8748E+01  2.9929E+01
  1.5000E+01  1.7583E+01  2.9929E+01
  1.6000E+01  1.4760E+01  2.9929E+01
  1.7000E+01  2.5884E+01  2.9929E+01
  1.8000E+01  1.2613E+01  2.9929E+01
  1.9000E+01  2.8980E+01  2.9929E+01
  2.0000E+01  2.4880E+01  2.9929E+01
  2.1000E+01  2.9752E+01  2.9929E+01
  1.0000E+01  3.3160E+01  2.9929E+01
  1.1000E+01  7.8187E+01  2.9929E+01
  1.2000E+01  4.1483E+01  2.9929E+01
  1.3000E+01  3.4328E+01  2.9929E+01
  1.4000E+01  3.3575E+01  2.9929E+01
  1.5000E+01  2.4009E+01  2.9929E+01
  1.6000E+01  1.8894E+01  2.9929E+01
  1.7000E+01  5.3651E+01  2.9929E+01
  1.8000E+01  2.9521E+01  2.9929E+01
  1.9000E+01  2.9650E+01  2.9929E+01
  2.0000E+01 -1.0411E+01  2.9929E+01
  2.1000E+01  3.9164E+01  2.9929E+01
  1.0000E+01  3.1073E+01  2.9929E+01
  1.1000E+01  2.3478E+01  2.9929E+01
  1.2000E+01  3.6360E+01  2.9929E+01
  1.3000E+01  1.7907E+01  2.9929E+01
  1.4000E+01  3.4315E+01  2.9929E+01
  1.5000E+01  2.8708E+01  2.9929E+01
  1.6000E+01  3.0165E+01  2.9929E+01
  1.7000E+01  3.5127E+01  2.9929E+01
  1.8000E+01  1.8336E+01  2.9929E+01
  1.9000E+01  4.8818E+01  2.9929E+01
  2.0000E+01  2.9902E+01  2.9929E+01
  2.1000E+01  2.8814E+01  2.9929E+01
  1.0000E+00  3.1569E+01  2.9929E+01
  2.0000E+00  4.4305E+01  2.9929E+01
  3.0000E+00  2.0653E+01  2.9929E+01
  4.0000E+00  5.5481E+01  2.9929E+01
  5.0000E+00  3.5180E+01  2.9929E+01
  6.0000E+00  3.3780E+01  2.9929E+01
  7.0000E+00  3.8874E+01  2.9929E+01
  8.0000E+00  2.6842E+01  2.9929E+01
  9.0000E+00  3.2795E+01  2.9929E+01
  1.0000E+01  4.1844E+01  2.9929E+01
  1.1000E+01  3.1258E+01  2.9929E+01
  1.2000E+01  3.1644E+01  2.9929E+01
  1.3000E+01  3.8239E+01  2.9929E+01
  1.4000E+01  3.5911E+01  2.9929E+01
  1.5000E+01  2.7456E+01  2.9929E+01
  1.6000E+01  1.5761E+01  2.9929E+01
  1.7000E+01  3.0035E+01  2.9929E+01
  1.8000E+01  3.0322E+01  2.9929E+01
  1.9000E+01  2.1989E+01  2.9929E+01
  2.0000E+01  2.4954E+01  2.9929E+01
  2.1000E+01  2.2374E+01  2.9929E+01
  1.0000E+01  3.7307E+01  2.9929E+01
  1.1000E+01  2.0440E+01  2.9929E+01
  1.2000E+01  4.5901E+01  2.9929E+01
  1.3000E+01  3.8871E+01  2.9929E+01
  1.4000E+01  3.9538E+01  2.9929E+01
  1.5000E+01  2.6064E+01  2.9929E+01
  1.6000E+01  2.0033E+01  2.9929E+01
  1.7000E+01  5.0679E+01  2.9929E+01
  1.8000E+01  3.9946E+01  2.9929E+01
  1.9000E+01  4.0315E+01  2.9929E+01
  2.0000E+01  2.5553E+01  2.9929E+01
  2.1000E+01  1.8681E+01  2.9929E+01
  1.0000E+01  3.7968E+01  2.9929E+01
  1.1000E+01  2.1718E+01  2.9929E+01
  1.2000E+01  7.8102E+00  2.9929E+01
  1.3000E+01  2.2285E+01  2.9929E+01
  1.4000E+01  3.4712E+01  2.9929E+01
  1.5000E+01  4.6649E+01  2.9929E+01
  1.6000E+01  2.6352E+01  2.9929E+01
  1.7000E+01  2.1590E+01  2.9929E+01
  1.8000E+01  3.0408E+01  2.9929E+01
  1.9000E+01  4.9095E+01  2.9929E+01
  2.0000E+01  2.4084E+01  2.9929E+01
  2.1000E+01  3.8744E+01  2.9929E+01
  1.0000E+01  3.0540E+01  2.9929E+01
  1.1000E+01  2.7265E+01  2.9929E+01
  1.2000E+01  2.6228E+01  2.9929E+01
  1.3000E+01  5.2142E+01  2.9929E+01
  1.4000E+01  2.3561E+01  2.9929E+01
  1.5000E+01  2.1328E+01  2.9929E+01
  1.6000E+01  3.5784E+01  2.9929E+01
  1.7000E+01  3.4269E+01  2.9929E+01
  1.8000E+01  1.7705E+01  2.9929E+01
  1.9000E+01  2.8571E+01  2.9929E+01
  2.0000E+01  5.4229E+01  2.9929E+01
  2.1000E+01  3.5021E+01  2.9929E+01
  1.0000E+01  2.6822E+01  2.9929E+01
  1.1000E+01  4.0467E+01  2.9929E+01
  1.2000E+01  3.4399E+01  2.9929E+01
  1.3000E+01  2.0537E+01  2.9929E+01
  1.4000E+01 -1.3549E+01  2.9929E+01
  1.5000E+01  1.0855E+02  2.9929E+01
  1.6000E+01  3.9582E+00  2.9929E+01
  1.7000E+01  2.9411E+01  2.9929E+01
  1.8000E+01  1.4505E+01  2.9929E+01
  1.9000E+01  3.1292E+01  2.9929E+01
  2.0000E+01  3.7392E+01  2.9929E+01
  2.1000E+01  5.0239E+01  2.9929E+01
  1.0000E+01  3.3796E+01  2.9929E+01
  1.1000E+01  3.4999E+01  2.9929E+01
  1.2000E+01  3.5925E+01  2.9929E+01
  1.3000E+01  1.3568E+01  2.9929E+01
  1.4000E+01  4.8313E+01  2.9929E+01
  1.5000E+01  2.4255E+01  2.9929E+01
  1.6000E+01  3.9375E+01  2.9929E+01
  1.7000E+01  1.9636E+01  2.9929E+01
  1.8000E+01  1.1148E+01  2.9929E+01
  1.9000E+01  1.9611E+01  2.9929E+01
  2.0000E+01  2.3393E+01  2.9929E+01
  2.1000E+01  1.2832E+01  2.9929E+01
  1.0000E+00  2.8461E+01  2.9929E+01
  2.0000E+00  2.2318E+01  2.9929E+01
  3.0000E+00  3.0201E+01  2.9929E+01
  4.0000E+00  3.2776E+01  2.9929E+01
  5.0000E+00  2.5960E+01  2.9929E+01
  6.0000E+00  1.7411E+01  2.9929E+01
  7.0000E+00  2.6457E+01  2.9929E+01
  8.0000E+00  2.0866E+01  2.9929E+01
  9.0000E+00  2.4061E+01  2.9929E+01
  1.0000E+01  3.0872E+01  2.9929E+01
  1.1000E+01  1.6030E+01  2.9929E+01
  1.2000E+01  9.0181E+01  2.9929E+01
  1.3000E+01  4.1672E+01  2.9929E+01
  1.4000E+01  2.8195E+01  2.9929E+01
  1.5000E+01  2.4889E+01  2.9929E+01
  1.6000E+01  2.8482E+01  2.9929E+01
  1.7000E+01  4.1255E+01  2.9929E+01
  1.8000E+01  2.5056E+01  2.9929E+01
  1.9000E+01  3.6806E+01  2.9929E+01
  2.0000E+01  3.4433E+01  2.9929E+01
  2.1000E+01  2.7890E+01  2.9929E+01
  1.0000E+01  1.6336E+01  2.9929E+01
  1.1000E+01  4.0156E+01  2.9929E+01
  1.2000E+01  1.9084E+01  2.9929E+01
  1.3000E+01  4.4336E+01  2.9929E+01
  1.4000E+01  2.0496E+01  2.9929E+01
  1.5000E+01  2.8437E+01  2.9929E+01
  1.6000E+01  3.3615E+01  2.9929E+01
  1.7000E+01  3.4547E+01  2.9929E+01
  1.8000E+01  5.4949E+01  2.9929E+01
  1.9000E+01  2.6868E+01  2.9929E+01
  2.0000E+01  3.4728E+01  2.9929E+01
  2.1000E+01  7.0921E+01  2.9929E+01
  1.0000E+01  2.0432E+01  2.9929E+01
  1.1000E+01  4.8768E+01  2.9929E+01
  1.2000E+01  2.1518E+01  2.9929E+01
  1.3000E+01  3.2411E+01  2.9929E+01
  1.4000E+01  2.4718E+01  2.9929E+01
  1.5000E+01  3.8510E+01  2.9929E+01
  1.6000E+01  3.1991E+01  2.9929E+01
  1.7000E+01  2.6609E+01  2.9929E+01
  1.8000E+01  2.9523E+01  2.9929E+01
  1.9000E+01  5.7989E+01  2.9929E+01
  2.0000E+01  2.8173E+01  2.9929E+01
  2.1000E+01  9.9583E+00  2.9929E+01
  1.0000E+01  2.6265E+01  2.9929E+01
  1.1000E+01  3.9080E+01  2.9929E+01
  1.2000E+01  2.1399E+01  2.9929E+01
  1.3000E+01  4.8088E+01  2.9929E+01
  1.4000E+01  3.6962E+01  2.9929E+01
  1.5000E+01  3.1636E+01  2.9929E+01
  1.6000E+01  2.4107E+01  2.9929E+01
  1.7000E+01  3.7163E+01  2.9929E+01
  1.8000E+01  4.6511E+01  2.9929E+01
  1.9000E+01  2.4202E+01  2.9929E+01
  2.0000E+01  4.7937E+01  2.9929E+01
  2.1000E+01  3.4935E+01  2.9929E+01
  1.0000E+01  2.6014E+01  2.9929E+01
  1.1000E+01  3.2804E+01  2.9929E+01
  1.2000E+01  3.5999E+01  2.9929E+01
  1.3000E+01  5.4350E+01  2.9929E+01
  1.4000E+01  2.2191E+01  2.9929E+01
  1.5000E+01  3.6373E+01  2.9929E+01
  1.6000E+01  7.2992E+00  2.9929E+01
  1.7000E+01  3.4008E+01  2.9929E+01
  1.8000E+01  3.1722E+01  2.9929E+01
  1.9000E+01  4.4073E+01  2.9929E+01
  2.0000E+01  3.0862E+01  2.9929E+01
  2.1000E+01  2.6155E+01  2.9929E+01
  1.0000E+01  4.7078E+01  2.9929E+01
  1.1000E+01  5.3926E+00  2.9929E+01
  1.2000E+01  2.8727E+01  2.9929E+01
  1.3000E+01  2.1482E+01  2.9929E+01
  1.4000E+01  7.5975E+00  2.9929E+01
  1.5000E+01  3.1968E+01  2.9929E+01
  1.6000E+01  3.2734E+01  2.9929E+01
  1.7000E+01  4.4891E+01  2.9929E+01
  1.8000E+01  2.2229E+01  2.9929E+01
  1.9000E+01  3.8842E+01  2.9929E+01
  2.0000E+01  2.4963E+01  2.9929E+01
  2.1000E+01  1.7322E+01  2.9929E+01
  1.0000E+00  3.5991E+01  2.9929E+01
  2.0000E+00  2.9929E+01  2.9929E+01
  3.0000E+00  2.0576E+01  2.9929E+01
  4.0000E+00  1.3850E+01  2.9929E+01
  5.0000E+00  2.4182E+01  2.9929E+01
  6.0000E+00  1.7538E+01  2.9929E+01
  7.0000E+00  2.4842E+01  2.9929E+01
  8.0000E+00  1.4644E+01  2.9929E+01
  9.0000E+00  3.3685E+01  2.9929E+01
  1.0000E+01  3.4959E+01  2.9929E+01
  1.1000E+01  2.8276E+01  2.9929E+01
  1.2000E+01  2.6788E+01  2.9929E+01
  1.3000E+01  5.0578E+01  2.9929E+01
  1.4000E+01  3.3259E+01  2.9929E+01
  1.5000E+01  2.8879E+01  2.9929E+01
  1.6000E+01  3.4708E+01  2.9929E+01
  1.7000E+01  2.5798E+01  2.9929E+01
  1.8000E+01  6.9593E+00  2.9929E+01
  1.9000E+01  4.2529E+01  2.9929E+01
  2.0000E+01  2.2268E+01  2.9929E+01
  2.1000E+01  2.4963E+01  2.9929E+01
  1.0000E+01  2.7149E+01  2.9929E+01
  1.1000E+01  2.4378E+01  2.9929E+01
  1.2000E+01  5.6025E+01  2.9929E+01
  1.3000E+01  1.9649E+01  2.9929E+01
  1.4000E+01  5.1126E+01  2.9929E+01
  1.5000E+01  3.6877E+01  2.9929E+01
  1.6000E+01  3.3077E+01  2.9929E+01
  1.7000E+01  3.1381E+01  2.9929E+01
  1.8000E+01  2.0150E+01  2.9929E+01
  1.9000E+01  3.9067E+00  2.9929E+01
  2.0000E+01  2.3746E+01  2.9929E+01
  2.1000E+01  1.5467E+01  2.9929E+01
  1.0000E+01  3.4836E+01  2.9929E+01
  1.1000E+01  5.0938E+01  2.9929E+01
  1.2000E+01  3.6576E+01  2.9929E+01
  1.3000E+01  1.8629E+01  2.9929E+01
  1.4000E+01  3.3188E+01  2.9929E+01
  1.5000E+01  1.6595E+01  2.9929E+01
  1.6000E+01  2.7932E+01  2.9929E+01
  1.7000E+01  4.5113E+01  2.9929E+01
  1.8000E+01  5.0013E+01  2.9929E+01
  1.9000E+01  3.6541E+01  2.9929E+01
  2.0000E+01  2.4557E+01  2.9929E+01
  2.1000E+01  2.1908E+01  2.9929E+01
  1.0000E+01 -2.1477E+00  2.9929E+01
  1.1000E+01  3.1371E+01  2.9929E+01
  1.2000E+01  3.3117E+01  2.9929E+01
  1.3000E+01  4.1034E+00  2.9929E+01
  1.4000E+01  3.4192E+00  2.9929E+01
  1.5000E+01 -4.9623E+00  2.9929E+01
  1.6000E+01  3.5026E+01  2.9929E+01
  1.7000E+01  3.6419E+01  2.9929E+01
  1.8000E+01  3.4523E+01  2.9929E+01
  1.9000E+01  5.1106E+01  2.9929E+01
  2.0000E+01  5.1936E+01  2.9929E+01
  2.1000E+01  1.1967E+01  2.9929E+01
 TVAL        DV          IPRED
  1.0000E+01  2.2842E+01  2.9929E+01
  1.1000E+01  2.4058E+01  2.9929E+01
  1.2000E+01  1.6959E+01  2.9929E+01
  1.3000E+01  3.3536E+01  2.9929E+01
  1.4000E+01  3.5287E+01  2.9929E+01
  1.5000E+01  1.6688E+01  2.9929E+01
  1.6000E+01  2.2088E+01  2.9929E+01
  1.7000E+01  9.0230E+00  2.9929E+01
  1.8000E+01  4.2506E+00  2.9929E+01
  1.9000E+01  5.1519E+01  2.9929E+01
  2.0000E+01  1.8726E+01  2.9929E+01
  2.1000E+01  3.5465E+01  2.9929E+01
  1.0000E+01  1.9441E+01  2.9929E+01
  1.1000E+01  2.4320E+01  2.9929E+01
  1.2000E+01  4.0163E+01  2.9929E+01
  1.3000E+01  3.8673E+01  2.9929E+01
  1.4000E+01  3.7963E+01  2.9929E+01
  1.5000E+01  3.7047E+01  2.9929E+01
  1.6000E+01  3.4519E+01  2.9929E+01
  1.7000E+01  3.3309E+01  2.9929E+01
  1.8000E+01  2.5832E+01  2.9929E+01
  1.9000E+01  1.9648E+01  2.9929E+01
  2.0000E+01  2.7224E+01  2.9929E+01
  2.1000E+01  3.3032E+01  2.9929E+01
  1.0000E+00  3.1965E+01  2.9929E+01
  2.0000E+00  4.5324E+01  2.9929E+01
  3.0000E+00  3.2938E+01  2.9929E+01
  4.0000E+00  3.7393E+01  2.9929E+01
  5.0000E+00  4.9489E+01  2.9929E+01
  6.0000E+00  2.9242E+01  2.9929E+01
  7.0000E+00  2.5183E+01  2.9929E+01
  8.0000E+00  4.2593E+01  2.9929E+01
  9.0000E+00  2.4670E+01  2.9929E+01
  1.0000E+01  6.8309E+00  2.9929E+01
  1.1000E+01  3.9056E+01  2.9929E+01
  1.2000E+01  2.3973E+01  2.9929E+01
  1.3000E+01  2.7963E+01  2.9929E+01
  1.4000E+01  3.8309E+01  2.9929E+01
  1.5000E+01  3.5193E+01  2.9929E+01
  1.6000E+01  3.7871E+01  2.9929E+01
  1.7000E+01  1.2490E+01  2.9929E+01
  1.8000E+01  3.9664E+01  2.9929E+01
  1.9000E+01  2.9968E+01  2.9929E+01
  2.0000E+01  3.0174E+01  2.9929E+01
  2.1000E+01  2.1447E+01  2.9929E+01
  1.0000E+01  2.2164E+01  2.9929E+01
  1.1000E+01  1.6646E+01  2.9929E+01
  1.2000E+01  4.8101E+01  2.9929E+01
  1.3000E+01  4.0825E+01  2.9929E+01
  1.4000E+01  1.9201E+01  2.9929E+01
  1.5000E+01  3.9308E+01  2.9929E+01
  1.6000E+01  3.7132E+01  2.9929E+01
  1.7000E+01  3.2257E+01  2.9929E+01
  1.8000E+01  2.1726E+01  2.9929E+01
  1.9000E+01  1.8445E+01  2.9929E+01
  2.0000E+01  3.2255E+01  2.9929E+01
  2.1000E+01  3.0215E+01  2.9929E+01
  1.0000E+01  4.7259E+01  2.9929E+01
  1.1000E+01  2.8122E+01  2.9929E+01
  1.2000E+01  3.6150E+01  2.9929E+01
  1.3000E+01  2.4533E+01  2.9929E+01
  1.4000E+01  3.4855E+01  2.9929E+01
  1.5000E+01  2.3558E+01  2.9929E+01
  1.6000E+01  2.4693E+01  2.9929E+01
  1.7000E+01  2.8505E+01  2.9929E+01
  1.8000E+01  3.9984E+01  2.9929E+01
  1.9000E+01  3.2453E+01  2.9929E+01
  2.0000E+01  3.1324E+01  2.9929E+01
  2.1000E+01  2.9491E+01  2.9929E+01
  1.0000E+01  3.0621E+01  2.9929E+01
  1.1000E+01  3.7621E+01  2.9929E+01
  1.2000E+01  3.7017E+01  2.9929E+01
  1.3000E+01  2.7755E+01  2.9929E+01
  1.4000E+01  4.6861E+01  2.9929E+01
  1.5000E+01  4.2723E+01  2.9929E+01
  1.6000E+01  4.1431E+01  2.9929E+01
  1.7000E+01  2.7329E+01  2.9929E+01
  1.8000E+01  3.1709E+01  2.9929E+01
  1.9000E+01  1.9668E+01  2.9929E+01
  2.0000E+01  3.2943E+01  2.9929E+01
  2.1000E+01  3.4989E+01  2.9929E+01
  1.0000E+01  8.5840E+01  2.9929E+01
  1.1000E+01  2.7165E+01  2.9929E+01
  1.2000E+01  3.7700E+01  2.9929E+01
  1.3000E+01  2.6688E+01  2.9929E+01
  1.4000E+01  2.9229E+01  2.9929E+01
  1.5000E+01  2.8158E+01  2.9929E+01
  1.6000E+01  2.2020E+01  2.9929E+01
  1.7000E+01  2.2674E+01  2.9929E+01
  1.8000E+01  1.5699E+01  2.9929E+01
  1.9000E+01  3.6061E+01  2.9929E+01
  2.0000E+01  3.2728E+01  2.9929E+01
  2.1000E+01  3.5455E+01  2.9929E+01
  1.0000E+01  4.1677E+01  2.9929E+01
  1.1000E+01  7.7628E+00  2.9929E+01
